1.416,229.49
1.42,225.83
1.424,251.25
1.428,235.44
1.432,270.65
1.436,238.03
1.44,260.16
1.444,268.75
1.448,253.26
1.452,234.1
1.456,260.27
1.46,277.03
1.464,297.33
1.468,285.4
1.472,262.18
1.476,264.68
1.48,255.12
1.484,258.96
1.488,277.99
1.492,262.83
1.496,266.6
1.5,282.3
1.504,284.66
1.508,275.9
1.512,299.23
1.516,293.43
1.52,296.72
1.524,294.28
1.528,254.6
1.532,289.39
1.536,286.07
1.54,291.26
1.544,270.51
1.548,284.24
1.552,290.45
1.556,278.94
1.56,293.98
1.564,294.28
1.568,288.57
1.572,297.61
1.576,301.72
1.58,319.84
1.584,291.53
1.588,307.1
1.592,289.91
1.596,304.91
1.6,303.83
1.604,295.28
1.608,287.35
1.612,308.91
1.616,302.99
1.62,316.5
1.624,311.04
1.628,302
1.632,307.13
1.636,298.63
1.64,309.08
1.644,326.29
1.648,291.79
1.652,322.67
1.656,348.49
1.66,316.74
1.664,314.11
1.668,319.3
1.672,304.03
1.676,317.8
1.68,324.3
1.684,308.63
1.688,354.77
1.692,327.44
1.696,281.57
1.7,321.1
1.704,330.1
1.708,310.72
1.712,329.13
1.716,296.92
1.72,299.4
1.724,334.49
1.728,332.03
1.732,331.4
1.736,301.42
1.74,331.42
1.744,327.15
1.748,298.62
1.752,334.52
1.756,331.91
1.76,322.57
1.764,332.54
1.768,319.08
1.772,304.97
1.776,355.83
1.78,330.12
1.784,333.14
1.788,374.84
1.792,342.06
1.796,322.27
1.8,355.36
1.804,335.9
1.808,347.12
1.812,348.71
1.816,372.31
1.82,340.64
1.824,322.14
1.828,348.77
1.832,331.19
1.836,329.57
1.84,340.43
1.844,322.06
1.848,343.84
1.852,337.83
1.856,371.21
1.86,336.53
1.864,376.5
1.868,351.1
1.872,347.18
1.876,341.41
1.88,361.55
1.884,372
1.888,354.4
1.892,350.57
1.896,314.12
1.9,162
1.904,345.07
1.908,340.69
1.912,342.19
1.916,349.96
1.92,360.73
1.924,359.4
1.928,366.18
1.932,599
1.936,365.36
1.94,347.08
1.944,360.93
1.948,377.59
1.952,355.07
1.956,344.26
1.96,361.28
1.964,368.85
1.968,368.48
1.972,339.33
1.976,356.63
1.98,321.62
1.984,351.99
1.988,372.36
1.992,360.36
1.996,349.65
2,343.76
2.004,339.41
2.008,349.27
2.012,349.75
2.016,342.06
2.02,360.51
2.024,363.23
2.028,366.98
2.032,362.82
2.036,362.71
2.04,344.16
2.044,324.2
2.048,338.94
2.052,333.87
2.056,340.47
2.06,335.79
2.064,321.35
2.068,364.26
2.072,353.18
2.076,340.8
2.08,322.73
2.084,360.29
2.088,364.53
2.092,355.67
2.096,349.42
2.1,325.94
2.104,328.9
2.108,323.15
2.112,330.46
2.116,324.05
2.12,330.61
2.124,331.09
2.128,342.29
2.132,320.9
2.136,337.43
2.14,343.5
2.144,342.32
2.148,350.55
2.152,338.51
2.156,345.71
2.16,327.93
2.164,332.86
2.168,335.96
2.172,308.3
2.176,341.29
2.18,307.13
2.184,311.94
2.188,315.46
2.192,297.3
2.196,302.53
2.2,322.79
2.204,315.5
2.208,283.23
2.212,281.77
2.216,321.92
2.22,269.99
2.224,307.1
2.228,311.21
2.232,302.83
2.236,294.06
2.24,300.46
2.244,280.05
2.248,273
2.252,279.18
2.256,321.04
2.26,280.82
2.264,303.61
2.268,288.28
2.272,276.63
2.276,290.79
2.28,261.34
2.284,266.03
2.288,296.2
2.292,305.54
2.296,277.41
2.3,241.22
2.304,246.58
2.308,267.39
2.312,262.9
2.316,285.02
2.32,254.34
2.324,276.04
2.328,252.64
2.332,255.07
2.336,268.47
2.34,267.98
2.344,255.68
2.348,244.07
2.352,240.29
2.356,253.75
2.36,241.72
2.364,259.8
2.368,218.47
2.372,241.59
2.376,235.5
2.38,225.88
2.384,231.18
2.388,257.06
2.392,237.83
2.396,237.45
2.4,224.44
2.404,216.71
2.408,255.79
2.412,198.42
2.416,212.02
2.42,226.31
2.424,188.55
2.428,201.37
2.432,220.93
2.436,236.91
2.44,183.97
2.444,227.57
2.448,243.85
2.452,225.51
2.456,226.09
2.46,182.81
2.464,200.99
2.468,226.24
2.472,199.01
2.476,178.72
2.48,-167
2.484,194.85
2.488,193.98
2.492,207.52
2.496,200.31
2.5,172.93
2.504,210.6
2.508,194.38
2.512,186.9
2.516,171.2
2.52,173.52
2.524,167.87
2.528,181.81
2.532,191.68
2.536,167.86
2.54,212.91
2.544,175.5
2.548,195.14
2.552,165.1
2.556,155.9
2.56,156.37
2.564,172.84
2.568,166.79
2.572,170.12
2.576,166.58
2.58,158.48
2.584,160.62
2.588,162.63
2.592,286
2.596,176.26
2.6,129.24
2.604,170.89
2.608,152.88
2.612,161.16
2.616,157.47
2.62,163.26
2.624,142.92
2.628,136.99
2.632,157.56
2.636,167
2.64,143.67
2.644,157.94
2.648,141.78
2.652,149.69
2.656,148.74
2.66,129.23
2.664,119.38
2.668,142.2
2.672,113.9
2.676,134.72
2.68,163.14
2.684,137.62
2.688,107.24
2.692,134.41
2.696,88.681
2.7,114.9
2.704,127.14
2.708,106.11
2.712,136.4
2.716,97.443
2.72,123.73
2.724,113.88
2.728,104.68
2.732,146.03
2.736,102.91
2.74,105.98
2.744,131.72
2.748,119.98
2.752,112.11
2.756,111.8
2.76,108.19
2.764,86.113
2.768,99.055
2.772,99.363
2.776,127.45
2.78,94.99
2.784,91.21
2.788,106.31
2.792,82.03
2.796,86.95
2.8,95.296
2.804,100.2
2.808,93.001
2.812,77.324
2.816,94.553
2.82,69.945
2.824,73.844
2.828,68.455
2.832,101.3
2.836,80.773
2.84,57.344
2.844,77.523
2.848,91.021
2.852,92.553
2.856,56.81
2.86,71.73
2.864,310
2.868,98.129
2.872,74.258
2.876,76.42
2.88,72.049
2.884,83.868
2.888,67.505
2.892,89.04
2.896,63.687
2.9,57.589
2.904,73.447
2.908,61.651
2.912,101.21
2.916,68.549
2.92,20.093
2.924,79.481
2.928,61.489
2.932,78.498
2.936,88.61
2.94,52.301
2.944,73.316
2.948,92.719
2.952,29.192
2.956,47.292
2.96,63.569
2.964,57.323
2.968,76.354
2.972,45.875
2.976,41.116
2.98,63.788
2.984,50.15
2.988,58.787
2.992,43.843
2.996,79.438
3,71.928
3.004,62.622
3.008,36.802
3.012,46.234
3.016,46.686
3.02,44.001
3.024,51.539
3.028,34.904
3.032,67.716
3.036,49.603
3.04,30.406
3.044,49.274
3.048,109
3.052,62.004
3.056,34.921
3.06,49.916
3.064,56.528
3.068,36.609
3.072,73.457
3.076,33.918
3.08,20.963
3.084,52.603
3.088,34.501
3.092,68.449
3.096,47.289
3.1,30.164
3.104,43.149
3.108,35.919
3.112,67.312
3.116,49.493
3.12,54.07
3.124,40.604
3.128,45.561
3.132,27.722
3.136,41.882
3.14,49.677
3.144,58.139
3.148,49.573
3.152,52.61
3.156,29.347
3.16,56.95
3.164,50.729
3.168,43.423
3.172,57.858
3.176,57.322
3.18,52.127
3.184,82.343
3.188,54.156
3.192,45.568
3.196,83.104
3.2,95.073
3.204,59.886
3.208,48.779
3.212,76.107
3.216,46.33
3.22,80.213
3.224,52.747
3.228,47.804
3.232,68.453
3.236,76.47
3.24,66.315
3.244,58.16
3.248,51.729
3.252,70.382
3.256,54.848
3.26,74.82
3.264,75.141
3.268,88.069
3.272,66.065
3.276,80.289
3.28,56.111
3.284,87.806
3.288,106.12
3.292,54.577
3.296,98.927
3.3,37.26
3.304,83.792
3.308,55.17
3.312,68.896
3.316,90.237
3.32,96.475
3.324,61.112
3.328,64.686
3.332,81.019
3.336,74.879
3.34,78.682
3.344,101.68
3.348,72.681
3.352,87.126
3.356,64.143
3.36,-253
3.364,106.72
3.368,106.03
3.372,94.719
3.376,117.16
3.38,109.28
3.384,97.344
3.388,88.81
3.392,105.98
3.396,95.292
3.4,99.697
3.404,115.89
3.408,110.52
3.412,120.26
3.416,89.293
3.42,125.36
3.424,127.54
3.428,97.497
3.432,113.72
3.436,0
3.44,143.37
3.444,138.64
3.448,95.318
3.452,131.46
3.456,122.98
3.46,130.1
3.464,493.72
3.468,148.63
3.472,158.86
3.476,519.91
3.48,158.18
3.484,111.5
3.488,114.28
3.492,140.58
3.496,153.57
3.5,113.35
3.504,113.91
3.508,131.78
3.512,150.6
3.516,143.63
3.52,153.82
3.524,98
3.528,125.83
3.532,159.15
3.536,141.04
3.54,160.03
3.544,180.02
3.548,168.57
3.552,148.65
3.556,163.58
3.56,141.9
3.564,156.2
3.568,168.09
3.572,186.5
3.576,158.75
3.58,170.61
3.584,176.92
3.588,201.07
3.592,171.71
3.596,180.65
3.6,158.11
3.604,202.54
3.608,161.31
3.612,158.18
3.616,168.33
3.62,179.21
3.624,172.72
3.628,188.91
3.632,170.85
3.636,201.3
3.64,177.2
3.644,172.91
3.648,195.69
3.652,207.56
3.656,191.75
3.66,187.63
3.664,222.29
3.668,192.43
3.672,192.08
3.676,207.82
3.68,194.82
3.684,214.73
3.688,217.71
3.692,212.9
3.696,214.5
3.7,205.73
3.704,238.17
3.708,222.94
3.712,228.69
3.716,205.74
3.72,207.64
3.724,241.62
3.728,200.56
3.732,205.26
3.736,213.33
3.74,211.65
3.744,235.52
3.748,230.87
3.752,208.16
3.756,255.89
3.76,237.7
3.764,245.38
3.768,226.23
3.772,231.75
3.776,252.92
3.78,238.87
3.784,243.98
3.788,235.29
3.792,240.9
3.796,249.54
3.8,235.98
3.804,247.47
3.808,251.29
3.812,232.9
3.816,244.65
3.82,268.8
3.824,240.09
3.828,258.98
3.832,237.75
3.836,273.94
3.84,265.05
3.844,280.12
3.848,264.63
3.852,276.51
3.856,254.67
3.86,292.66
3.864,243.52
3.868,278.67
3.872,270.22
3.876,286.44
3.88,267.42
3.884,313.74
3.888,290.48
3.892,268.62
3.896,306.94
3.9,293.57
3.904,292.46
3.908,279.43
3.912,316.33
3.916,285.7
3.92,281.44
3.924,322.05
3.928,302.41
3.932,278.77
3.936,285.06
3.94,301.78
3.944,312.78
3.948,271.71
3.952,314.77
3.956,320.74
3.96,315.04
3.964,304.94
3.968,323.64
3.972,319.22
3.976,301.31
3.98,349
3.984,298.37
3.988,310.31
3.992,320.96
3.996,319.68
4,352.55
4.004,339.77
4.008,339.7
4.012,329.65
4.016,303.83
4.02,331.04
4.024,320.97
4.028,326.24
4.032,353.25
4.036,362.21
4.04,316.52
4.044,330.06
4.048,312.87
4.052,350.23
4.056,346.9
4.06,319.54
4.064,359.56
4.068,347.91
4.072,365.42
4.076,338.52
4.08,355.1
4.084,309.08
4.088,344.25
4.092,350.76
4.096,337.09
4.1,358.48
4.104,351.48
4.108,336.89
4.112,367.81
4.116,339.74
4.12,371.47
4.124,349.12
4.128,354.29
4.132,373.32
4.136,354.68
4.14,364.68
4.144,347.4
4.148,357.29
4.152,361.06
4.156,364.68
4.16,320.99
4.164,357.21
4.168,366.16
4.172,362.48
4.176,347.41
4.18,345.74
4.184,370.82
4.188,358.84
4.192,323.99
4.196,363.77
4.2,363.94
4.204,355.48
4.208,380.36
4.212,333.28
4.216,371.81
4.22,358.09
4.224,354.67
4.228,349.96
4.232,360.71
4.236,359.85
4.24,364.24
4.244,352.79
4.248,370.24
4.252,388.02
4.256,321.84
4.26,352.26
4.264,369.73
4.268,325.83
4.272,360.01
4.276,365.24
4.28,360.41
4.284,364.96
4.288,358.06
4.292,365.75
4.296,353
4.3,365.43
4.304,338.47
4.308,335.42
4.312,351.87
4.316,348.38
4.32,324.69
4.324,367.45
4.328,337.03
4.332,365.69
4.336,354.73
4.34,358.48
4.344,326.3
4.348,341.43
4.352,353.8
4.356,345.93
4.36,341.03
4.364,356.64
4.368,343.85
4.372,369.06
4.376,360.35
4.38,359.03
4.384,340.34
4.388,358.82
4.392,371.85
4.396,367.03
4.4,335.79
4.404,331.97
4.408,333.09
4.412,336.28
4.416,323
4.42,317.91
4.424,310.77
4.428,333.17
4.432,350.51
4.436,309.46
4.44,322.03
4.444,323.43
4.448,323.03
4.452,317.85
4.456,599
4.46,320.49
4.464,307.24
4.468,329.01
4.472,322.48
4.476,309.45
4.48,305.54
4.484,306.9
4.488,311.31
4.492,299.32
4.496,291.41
4.5,316.96
4.504,305.08
4.508,347.72
4.512,316.55
4.516,315.63
4.52,351.9
4.524,308.18
4.528,296.11
4.532,304.89
4.536,302.6
4.54,289.4
4.544,321.13
4.548,310.05
4.552,296.02
4.556,657
4.56,302.56
4.564,299.2
4.568,295.47
4.572,314.16
4.576,302.07
4.58,301.09
4.584,277.32
4.588,307.95
4.592,296.6
4.596,265.01
4.6,289.74
4.604,284.01
4.608,285.9
4.612,328.95
4.616,260.24
4.62,282.03
4.624,281.54
4.628,276.73
4.632,268.45
4.636,266.65
4.64,277.78
4.644,261.88
4.648,271.03
4.652,263.96
4.656,272.38
4.66,265.24
4.664,239.97
4.668,269.09
4.672,260.81
4.676,268.17
4.68,282.16
4.684,269.47
4.688,266.33
4.692,247.69
4.696,236.9
4.7,248.7
4.704,266.46
4.708,246.58
4.712,240.3
4.716,276.47
4.72,240.66
4.724,251.69
4.728,248.6
4.732,236.05
4.736,255.26
4.74,235.24
4.744,241.12
4.748,222.61
4.752,219.26
4.756,250.11
4.76,254.89
4.764,208.5
4.768,228.64
4.772,239.21
4.776,240.59
4.78,219.38
4.784,265.55
4.788,205.26
4.792,238.83
4.796,218.68
4.8,209.17
4.804,184.46
4.808,226.36
4.812,216.6
4.816,209.57
4.82,221.46
4.824,212.51
4.828,217.99
4.832,492
4.836,198.56
4.84,190.87
4.844,199.23
4.848,206.56
4.852,191.19
4.856,198.13
4.86,186.04
4.864,203.85
4.868,187.25
4.872,166.82
4.876,182.94
4.88,173.51
4.884,193.84
4.888,179.22
4.892,176.33
4.896,182.99
4.9,194.11
4.904,158.13
4.908,144.46
4.912,189.87
4.916,195.3
4.92,153.11
4.924,155.46
4.928,155.35
4.932,139.7
4.936,139.41
4.94,186.52
4.944,169.8
4.948,196.26
4.952,147.32
4.956,138.94
4.96,155.01
4.964,148.56
4.968,131.31
4.972,137.84
4.976,149.53
4.98,143.68
4.984,156.08
4.988,111.05
4.992,129.64
4.996,136.59
5,123.47
5.004,155.36
5.008,130.05
5.012,153.9
5.016,126.08
5.02,92.19
5.024,134.37
5.028,134.15
5.032,126.02
5.036,96.511
5.04,103.93
5.044,120.47
5.048,119.59
5.052,122.02
5.056,97.965
5.06,110.73
5.064,112.71
5.068,110.63
5.072,91.697
5.076,112.94
5.08,97.499
5.084,110.75
5.088,95.102
5.092,84.744
5.096,127.95
5.1,86.331
5.104,71.303
5.108,67.328
5.112,74.333
5.116,99.641
5.12,87.455
5.124,84.501
5.128,87.757
5.132,107.76
5.136,79.494
5.14,62.924
5.144,72.058
5.148,38
5.152,56.347
5.156,96.041
5.16,97.328
5.164,72.385
5.168,77.744
5.172,74.086
5.176,105.6
5.18,60.884
5.184,65.144
5.188,74.25
5.192,74.195
5.196,69.772
5.2,86.293
5.204,63.498
5.208,69.337
5.212,47.819
5.216,59.065
5.22,86.271
5.224,35.543
5.228,40.047
5.232,67.975
5.236,56.143
5.24,49.377
5.244,52.014
5.248,56.105
5.252,69.647
5.256,62.812
5.26,57.117
5.264,76.109
5.268,54.584
5.272,52.307
5.276,70.796
5.28,62.951
5.284,57.961
5.288,63.712
5.292,68.175
5.296,54.927
5.3,50.914
5.304,61.053
5.308,86.651
5.312,53.046
5.316,55.622
5.32,60.239
5.324,70.092
5.328,65.669
5.332,75.531
5.336,41.982
5.34,51.568
5.344,82.887
5.348,85.046
5.352,61.103
5.356,77.303
5.36,34.806
5.364,68.001
5.368,65.061
5.372,62.256
5.376,69.199
5.38,52.005
5.384,59.099
5.388,50.29
5.392,50.979
5.396,53.908
5.4,57.439
5.404,65.588
5.408,32.165
5.412,62.771
5.416,42.746
5.42,21.63
5.424,13.364
5.428,29.948
5.432,29.795
5.436,60.106
5.44,72.694
5.444,56.38
5.448,89.917
5.452,82.961
5.456,65.083
5.46,61.891
5.464,70.886
5.468,36.764
5.472,52.323
5.476,31.395
5.48,73.012
5.484,53.003
5.488,73.297
5.492,50.403
5.496,45.569
5.5,72.474
5.504,30.818
5.508,41.837
5.512,51.548
5.516,63.759
5.52,51.805
5.524,78.742
5.528,53.094
5.532,49.917
5.536,72.334
5.54,22.462
5.544,57.124
5.548,59.192
5.552,64.366
5.556,67.711
5.56,50.484
5.564,42.706
5.568,74.332
5.572,74.797
5.576,63.891
5.58,92.467
5.584,62.613
5.588,51.441
5.592,74.639
5.596,79.615
5.6,50.686
5.604,54.427
5.608,84.811
5.612,58.247
5.616,57.102
5.62,88.269
5.624,72.305
5.628,38.589
5.632,50.623
5.636,51.396
5.64,69.756
5.644,89.146
5.648,67.613
5.652,88.255
5.656,94.514
5.66,225
5.664,69.748
5.668,83.333
5.672,56.76
5.676,74.802
5.68,76.523
5.684,76.33
5.688,67.503
5.692,62.84
5.696,64.351
5.7,108.89
5.704,95.834
5.708,74.143
5.712,91.271
5.716,93.513
5.72,100.52
5.724,109.44
5.728,89.067
5.732,333
5.736,118.64
5.74,84.738
5.744,102.43
5.748,88.16
5.752,96.201
5.756,113.97
5.76,89.696
5.764,111.93
5.768,110.78
5.772,79.796
5.776,104.19
5.78,87.566
5.784,114.97
5.788,130.24
5.792,92.611
5.796,93.858
5.8,93.714
5.804,134.81
5.808,141.83
5.812,129.76
5.816,111.59
5.82,117.44
5.824,132.21
5.828,140.23
5.832,137.46
5.836,165.93
5.84,146.03
5.844,138.62
5.848,157.8
5.852,139.72
5.856,137.32
5.86,157.33
5.864,118.71
5.868,160.84
5.872,150.34
5.876,175.94
5.88,149.32
5.884,129.65
5.888,150.46
5.892,164.73
5.896,129.22
5.9,159.2
5.904,184.35
5.908,170.82
5.912,143.74
5.916,143.37
5.92,168.31
5.924,149
5.928,142.01
5.932,154.13
5.936,173.96
5.94,165.29
5.944,168.59
5.948,162.15
5.952,170.99
5.956,204.85
5.96,179.87
5.964,170.61
5.968,196.41
5.972,149.68
5.976,203.5
5.98,164.81
5.984,199.3
5.988,173.38
5.992,207.09
5.996,185.81
6,207.88
6.004,202.96
6.008,201.94
6.012,195.03
6.016,186.25
6.02,197.38
6.024,204.6
6.028,207.82
6.032,248.85
6.036,227.32
6.04,233.07
6.044,233.25
6.048,252.87
6.052,228.61
6.056,211.71
6.06,221.51
6.064,212.96
6.068,220.49
6.072,244.08
6.076,207.25
6.08,220.37
6.084,241.9
6.088,258.2
6.092,248.13
6.096,228.81
6.1,253.77
6.104,238.29
6.108,247.26
6.112,266.44
6.116,276.04
6.12,261.29
6.124,271.85
6.128,232.42
6.132,268.38
6.136,287.4
6.14,261.55
6.144,322
6.148,238.82
6.152,268.82
6.156,280.8
6.16,259.22
6.164,269.69
6.168,270.82
6.172,255.54
6.176,247.93
6.18,281.06
6.184,277.18
6.188,297.73
6.192,270.92
6.196,260.95
6.2,290.75
6.204,282.1
6.208,310.82
6.212,283.41
6.216,271.88
6.22,292
6.224,303.78
6.228,290.28
6.232,281.59
6.236,286.29
6.24,306.83
6.244,303.54
6.248,281.96
6.252,296.4
6.256,277.23
6.26,298.68
6.264,304.21
6.268,297.6
6.272,292.12
6.276,294.77
6.28,307.54
6.284,305.2
6.288,311.65
6.292,293.91
6.296,329.48
6.3,309.23
6.304,282.76
6.308,292.49
6.312,297.95
6.316,324.9
6.32,316.82
6.324,342.34
6.328,330.8
6.332,319.16
6.336,301.27
6.34,290.06
6.344,338.11
6.348,326.63
6.352,316.86
6.356,319.84
6.36,296.24
6.364,28
6.368,304.94
6.372,314.21
6.376,319.04
6.38,317.19
6.384,356.14
6.388,335.84
6.392,324.04
6.396,329.48
6.4,321.77
6.404,352.89
6.408,336.28
6.412,311.08
6.416,337.82
6.42,339.17
6.424,327.48
6.428,340.36
6.432,343.23
6.436,339.21
6.44,340.84
6.444,326.47
6.448,345.1
6.452,345.11
6.456,331.8
6.46,337.49
6.464,332.3
6.468,353.26
6.472,333.14
6.476,315.65
6.48,359.56
6.484,357.91
6.488,331.73
6.492,286.91
6.496,365.97
6.5,344.6
6.504,328.64
6.508,347.59
6.512,336.46
6.516,345.8
6.52,351.2
6.524,348.64
6.528,309.63
6.532,346.4
6.536,364.08
6.54,363.97
6.544,347.34
6.548,342.44
6.552,349.03
6.556,343.75
6.56,324.82
6.564,361.13
6.568,353.72
6.572,342.16
6.576,344.06
6.58,335.03
6.584,349.66
6.588,348.45
6.592,346.19
6.596,344.16
6.6,359.76
6.604,350.12
6.608,333.64
6.612,319.95
6.616,345.78
6.62,327.82
6.624,362.49
6.628,328.61
6.632,351.3
6.636,352.62
6.64,358.85
6.644,344.35
6.648,343.61
6.652,344.71
6.656,385.66
6.66,326.76
6.664,344.2
6.668,324.3
6.672,357.81
6.676,334.4
6.68,330.73
6.684,356.55
6.688,315.6
6.692,344.03
6.696,321.53
6.7,343.56
6.704,322.61
6.708,355.95
6.712,346.71
6.716,341.27
6.72,354.2
6.724,356.01
6.728,324.66
6.732,337.98
6.736,370.19
6.74,337.36
6.744,348.16
6.748,327.41
6.752,329.62
6.756,359.2
6.76,337.07
6.764,334.47
6.768,348.74
6.772,354.32
6.776,365.65
6.78,347.3
6.784,328.37
6.788,341.14
6.792,352.33
6.796,342.52
6.8,362.81
6.804,344.14
6.808,338.24
6.812,300.66
6.816,339.54
6.82,325.79
6.824,343.36
6.828,325.95
6.832,494
6.836,344.77
6.84,310.93
6.844,324.43
6.848,299.41
6.852,334.35
6.856,307.86
6.86,315.06
6.864,306.18
6.868,315.09
6.872,337.99
6.876,312.85
6.88,287.36
6.884,313.65
6.888,308.31
6.892,305.8
6.896,308.02
6.9,309.19
6.904,313.78
6.908,277.22
6.912,278.05
6.916,324.1
6.92,292.06
6.924,286.1
6.928,298.37
6.932,300.39
6.936,258.91
6.94,276.62
6.944,289.5
6.948,300.77
6.952,268.17
6.956,308.11
6.96,262.64
6.964,251.15
6.968,279.41
6.972,266.93
6.976,248.97
6.98,268.72
6.984,268.55
6.988,258.21
6.992,267.78
6.996,237.38
7,280.2
7.004,253.2
7.008,242.59
7.012,366
7.016,235.83
7.02,258.21
7.024,234.89
7.028,256.22
7.032,246.69
